trade_id,setup_type,direction,entry_timestamp_ist,entry_price,actual_exit_price,orig_result_state,orig_pnl_points,orig_opt_pnl_rupees,hybrid_result_state,hybrid_pnl_points,hybrid_opt_pnl_rupees,sl_used,config_used,pnl_difference,opt_pnl_difference
9c564cc3-bd5f-471e-ad42-3f4bf95985cd,FAILED_BREAKOUT,BULLISH,2026-06-29 12:47:00 IST,23951.9,24261.6,T2_HIT,309.7,12097.58,T2_HIT,309.7,12097.58,15.0,OLD (Original),0.0,0.0
e6c1aead-b5b6-4ddd-b851-64d0d6c3ec43,OI_WALL_REJECTION,BEARISH,2026-06-30 09:19:00 IST,23940.05,23888.0,T2_HIT,52.05,2007.66,T2_HIT,40.0,1542.87,16.0,NEW (SL 16.0),-12.05,-464.79
00ab656f-f46e-4313-85d5-3c0a986a2725,FAILED_BREAKOUT,BULLISH,2026-06-30 12:15:00 IST,23930.3,23892.1,SL_HIT,-38.2,-1255.19,SL_HIT,-38.2,-1255.19,15.0,OLD (Original),0.0,0.0
b6c2b34a-3e93-40f3-bb0e-c7a6d05df825,EXHAUSTION_REVERSAL,BEARISH,2026-06-30 14:04:00 IST,23892.1,23949.4,SL_HIT,-57.3,-2226.75,SL_HIT,-57.3,-2226.75,12.0,OLD (Original),0.0,0.0
f62acff4-3f8b-4751-9d78-ab4e4def3a89,EXHAUSTION_REVERSAL,BEARISH,2026-06-30 14:25:00 IST,23949.4,23954.3,T1_HIT,-4.9,-183.74,T1_HIT,-4.9,-183.74,12.0,OLD (Original),0.0,0.0
ac82bac0-0943-446b-b7b5-b80da60867b2,EXHAUSTION_REVERSAL,BULLISH,2026-06-30 14:45:00 IST,23944.95,23913.3,SL_HIT,-31.65,-1126.53,SL_HIT,-31.65,-1126.53,12.0,OLD (Original),0.0,0.0
0bf81cf8-d640-4fe8-b35a-7403dc043123,EXHAUSTION_REVERSAL,BULLISH,2026-06-30 15:06:00 IST,23835.4,24120.0,T2_HIT,284.6,7293.8,T2_HIT,284.6,7293.8,12.0,OLD (Original),0.0,0.0
b0debfe6-e711-4b93-8f31-45b1c38e5ecf,EXHAUSTION_REVERSAL,BEARISH,2026-07-01 11:13:00 IST,24001.5,24024.75,SL_HIT,-23.25,-794.61,SL_HIT,-23.25,-794.61,12.0,OLD (Original),0.0,0.0
c36dd20a-b0c8-4868-9292-2cd622296b9c,FAILED_BREAKOUT,BEARISH,2026-07-01 12:40:00 IST,24032.25,24032.25,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,15.0,OLD (Original),0.0,0.0
17f73dcb-0d48-4271-97ce-c90cf044cbcb,EXHAUSTION_REVERSAL,BULLISH,2026-07-01 13:41:00 IST,24034.7,24008.65,SL_HIT,-26.05,-931.08,SL_HIT,-26.05,-931.08,12.0,OLD (Original),0.0,0.0
b081f197-3655-4eb1-a267-5755b167659b,EXHAUSTION_REVERSAL,BULLISH,2026-07-01 14:22:00 IST,24036.3,24014.45,SL_HIT,-21.85,-784.09,SL_HIT,-21.85,-784.09,12.0,OLD (Original),0.0,0.0
e6e8ab3c-e03c-44d6-976f-0108a0071194,FAILED_BREAKOUT,BEARISH,2026-07-01 15:01:00 IST,24024.45,24024.45,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,15.0,OLD (Original),0.0,0.0
7ff52f71-bddd-4f5f-aeb1-1a060d357de5,EXHAUSTION_REVERSAL,BULLISH,2026-07-01 15:18:00 IST,24000.35,24070.35,T2_HIT,70.0,2582.63,T2_HIT,70.0,2582.63,12.0,OLD (Original),0.0,0.0
041a985d-9d4d-42bb-b83a-4e3d4aff15ba,OI_WALL_REJECTION,BEARISH,2026-07-02 09:17:00 IST,24078.6,24126.35,SL_HIT,-47.75,-1723.3,SL_HIT,-16.0,-577.44,16.0,NEW (SL 16.0),31.75,1145.86
b6bea787-73c3-41fc-95d5-1a711748408c,OI_WALL_REJECTION,BEARISH,2026-07-02 10:16:00 IST,24085.15,24125.5,SL_HIT,-40.35,-1427.0,SL_HIT,-16.0,-565.85,16.0,NEW (SL 16.0),24.35,861.15
13af97a2-b3fd-44b2-b94b-6fd423765336,EXHAUSTION_REVERSAL,BEARISH,2026-07-02 13:01:00 IST,24129.0,24152.55,SL_HIT,-23.55,-844.18,SL_HIT,-23.55,-844.18,12.0,OLD (Original),0.0,0.0
cdf06535-f3b0-4a21-9573-100c38ff8b47,EXHAUSTION_REVERSAL,BEARISH,2026-07-02 15:28:00 IST,24169.4,24169.4,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,12.0,OLD (Original),0.0,0.0
d6aea8dd-db64-41fe-963e-bd39c53a01d3,FAILED_BREAKOUT,BULLISH,2026-07-03 09:20:00 IST,24305.3,24305.3,STOPPED_OUT_AT_BE,0.0,0.0,STOPPED_OUT_AT_BE,0.0,0.0,15.0,OLD (Original),0.0,0.0
3d750af4-7140-4dfe-a053-1ec575b53b87,TREND_CONTINUATION,BULLISH,2026-07-07 10:43:00 IST,24490.2,24471.2,SL_HIT,-19.0,-661.27,SL_HIT,-19.0,-661.27,25.0,OLD (Original),0.0,0.0
1db2bef8-1199-43c7-9ab2-2f818d4965ba,TREND_CONTINUATION,BEARISH,2026-07-08 11:55:00 IST,24253.1,24259.45,SL_HIT,-6.35,-216.03,SL_HIT,-6.35,-216.03,25.0,OLD (Original),0.0,0.0
c4b559b5-8712-43f9-a878-ec966801999d,TREND_CONTINUATION,BULLISH,2026-07-09 10:22:00 IST,24046.05,24029.65,SL_HIT,-16.4,-590.24,SL_HIT,-16.4,-590.24,25.0,OLD (Original),0.0,0.0
d6350758-95f3-4ae5-a576-c91378b8651f,TREND_CONTINUATION,BULLISH,2026-07-09 11:49:00 IST,24051.6,24051.6,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,25.0,OLD (Original),0.0,0.0
d38ef1e8-7bc9-449c-abfd-aaa31ac35830,EXHAUSTION_REVERSAL,BEARISH,2026-07-09 14:17:00 IST,24041.85,24042.65,SL_HIT,-0.8,-28.13,SL_HIT,-0.8,-28.13,12.0,OLD (Original),0.0,0.0
88f3c52e-2eeb-4aac-8967-baed3687d41c,EXHAUSTION_REVERSAL,BULLISH,2026-07-09 14:18:00 IST,24035.35,24034.75,SL_HIT,-0.6,-20.84,SL_HIT,-0.6,-20.84,12.0,OLD (Original),0.0,0.0
e327a5ec-1d5d-4474-9bbf-e724b42276e3,EXHAUSTION_REVERSAL,BULLISH,2026-07-09 14:19:00 IST,24045.45,24043.9,SL_HIT,-1.55,-55.07,SL_HIT,-1.55,-55.07,12.0,OLD (Original),0.0,0.0
91a866f5-0233-487b-9063-96eb5bba9e08,TREND_CONTINUATION,BEARISH,2026-07-09 15:01:00 IST,23993.5,23993.5,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,25.0,OLD (Original),0.0,0.0
7be4574f-65d8-4b86-985d-3d4e8606205a,EXHAUSTION_REVERSAL,BULLISH,2026-07-09 15:16:00 IST,23945.7,23944.95,SL_HIT,-0.75,-26.81,SL_HIT,-0.75,-26.81,12.0,OLD (Original),0.0,0.0
68b70b34-1580-41d9-9e1b-6e5dc666ce81,EXHAUSTION_REVERSAL,BULLISH,2026-07-09 15:18:00 IST,23949.25,23947.2,SL_HIT,-2.05,-74.08,SL_HIT,-2.05,-74.08,12.0,OLD (Original),0.0,0.0
007aa8a7-5f8c-4c0a-a44a-cc20fe8d6c0e,TREND_CONTINUATION,BULLISH,2026-07-10 12:51:00 IST,24194.4,24169.4,SL_HIT,-25.0,-863.08,SL_HIT,-25.0,-863.08,25.0,OLD (Original),0.0,0.0
b09fdb78-6063-4bb3-9d64-728560947ef9,TREND_CONTINUATION,BULLISH,2026-07-10 13:53:00 IST,24195.2,24195.2,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,25.0,OLD (Original),0.0,0.0
c7d07c24-c04c-4665-962d-6503e58903d0,EXHAUSTION_REVERSAL,BULLISH,2026-07-10 15:00:00 IST,24198.75,24198.75,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,12.0,OLD (Original),0.0,0.0
eb20f4f4-4e28-4644-974a-72d998a0404e,EXHAUSTION_REVERSAL,BULLISH,2026-07-10 15:18:00 IST,24201.4,24201.4,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,12.0,OLD (Original),0.0,0.0
16e36e94-83c6-4f88-b704-edb8aa712fa6,FAILED_BREAKOUT,BEARISH,2026-07-13 10:01:00 IST,24118.85,24133.85,SL_HIT,-15.0,-513.35,SL_HIT,-15.0,-513.35,15.0,OLD (Original),0.0,0.0
6607c543-172f-4a09-94e3-48e622f8e8bc,FAILED_BREAKOUT,BEARISH,2026-07-13 10:23:00 IST,24113.1,24128.1,SL_HIT,-15.0,-522.8,SL_HIT,-15.0,-522.8,15.0,OLD (Original),0.0,0.0
13b18c7b-3759-4c95-a417-047dd4616562,TREND_CONTINUATION,BULLISH,2026-07-13 11:25:00 IST,24146.7,24228.45,T2_HIT,81.75,3149.19,T2_HIT,81.75,3149.19,25.0,OLD (Original),0.0,0.0
db669a0e-83d0-4fd2-a02e-8c2ccac29a10,EXHAUSTION_REVERSAL,BULLISH,2026-07-13 11:54:00 IST,24145.25,24133.25,SL_HIT,-12.0,-460.03,SL_HIT,-12.0,-460.03,12.0,OLD (Original),0.0,0.0
b1c7034e-e659-49cd-8fc7-b4d813b290a7,EXHAUSTION_REVERSAL,BEARISH,2026-07-13 12:21:00 IST,24187.65,24199.65,SL_HIT,-12.0,-453.29,SL_HIT,-12.0,-453.29,12.0,OLD (Original),0.0,0.0
58b894b6-d111-4320-9d1a-25551cd9aec8,TREND_CONTINUATION,BULLISH,2026-07-13 14:21:00 IST,24225.0,24225.0,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,25.0,OLD (Original),0.0,0.0
a63f7c39-422b-470a-91d5-af8e045d9c00,FAILED_BREAKOUT,BEARISH,2026-07-13 14:37:00 IST,24219.5,24234.5,SL_HIT,-15.0,-507.27,SL_HIT,-15.0,-507.27,15.0,OLD (Original),0.0,0.0
54539e51-ec4e-4564-ba2c-c62ec9128bbd,TREND_CONTINUATION,BEARISH,2026-07-13 15:27:00 IST,24203.75,24120.35,T2_HIT,83.4,2971.0,T2_HIT,83.4,2971.0,25.0,OLD (Original),0.0,0.0
9541a83a-f971-4566-ba26-6d109d4dbac2,TREND_CONTINUATION,BEARISH,2026-07-14 10:08:00 IST,24080.6,24080.6,STOPPED_OUT_AT_BE,0.0,0.0,STOPPED_OUT_AT_BE,0.0,0.0,25.0,OLD (Original),0.0,0.0
72d24fe6-a2db-4ae3-b589-0c2cc867138f,EXHAUSTION_REVERSAL,BULLISH,2026-07-14 11:19:00 IST,24131.2,24119.2,SL_HIT,-12.0,-390.84,SL_HIT,-12.0,-390.84,12.0,OLD (Original),0.0,0.0
3d173bb3-3dda-497c-956e-501910061247,TREND_CONTINUATION,BEARISH,2026-07-14 13:01:00 IST,24065.7,24090.7,SL_HIT,-25.0,-801.86,SL_HIT,-25.0,-801.86,25.0,OLD (Original),0.0,0.0
d61e3370-a92c-4f00-997e-783972616df4,EXHAUSTION_REVERSAL,BULLISH,2026-07-14 13:17:00 IST,24074.75,24062.75,SL_HIT,-12.0,-637.29,SL_HIT,-12.0,-637.29,12.0,OLD (Original),0.0,0.0
ebb12d2b-41a4-4481-8ccf-3cf18b745ba7,TREND_CONTINUATION,BEARISH,2026-07-14 13:43:00 IST,24045.25,24070.25,SL_HIT,-25.0,-960.28,SL_HIT,-25.0,-960.28,25.0,OLD (Original),0.0,0.0
e1c9b204-ce52-467c-a25b-4d4f8f555736,EXHAUSTION_REVERSAL,BULLISH,2026-07-15 14:19:00 IST,24082.35,24070.35,SL_HIT,-12.0,-422.57,SL_HIT,-12.0,-422.57,12.0,OLD (Original),0.0,0.0
2e4aa476-a2fb-4f29-930a-a772cf1292a4,TREND_CONTINUATION,BEARISH,2026-07-16 10:05:00 IST,24123.2,24123.2,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,25.0,OLD (Original),0.0,0.0
996918c2-8611-4cd4-bee2-f987f8dd4f04,TREND_CONTINUATION,BULLISH,2026-07-16 11:21:00 IST,24158.0,24158.0,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,25.0,OLD (Original),0.0,0.0
29c2258b-c82a-4cce-8bf4-85837a02e723,FAILED_BREAKOUT,BULLISH,2026-07-17 09:20:00 IST,24192.25,24247.25,T2_HIT,55.0,1894.82,T2_HIT,55.0,1894.82,15.0,OLD (Original),0.0,0.0
13692804-36b8-42a8-b004-55c33f31658b,EXHAUSTION_REVERSAL,BEARISH,2026-07-17 14:45:00 IST,24319.9,24331.9,SL_HIT,-12.0,-447.83,SL_HIT,-12.0,-447.83,12.0,OLD (Original),0.0,0.0
ea7eb79a-7351-4a8a-bd4c-1774b970536c,EXHAUSTION_REVERSAL,BEARISH,2026-07-17 15:21:00 IST,24333.25,24345.25,SL_HIT,-12.0,-436.7,SL_HIT,-12.0,-436.7,12.0,OLD (Original),0.0,0.0
b3e44f41-d55d-4eaf-90b8-f71a53afc2ce,TREND_CONTINUATION,BEARISH,2026-07-20 10:00:00 IST,24181.4,24206.4,SL_HIT,-25.0,-959.27,SL_HIT,-25.0,-959.27,25.0,OLD (Original),0.0,0.0
0ce7a1f0-32e8-4713-af2e-1f53a8e1dc85,TREND_CONTINUATION,BEARISH,2026-07-20 11:40:00 IST,24206.2,24206.2,STOPPED_OUT_AT_BE,0.0,0.0,STOPPED_OUT_AT_BE,0.0,0.0,25.0,OLD (Original),0.0,0.0
b5b69a2b-8ac0-4201-bcfd-3a1344b231a7,EXHAUSTION_REVERSAL,BULLISH,2026-07-20 13:15:00 IST,24222.4,24222.4,STOPPED_OUT_AT_BE,0.0,0.0,STOPPED_OUT_AT_BE,0.0,0.0,12.0,OLD (Original),0.0,0.0
028272c7-d538-4360-a8c6-ed4f8ce4acff,TREND_CONTINUATION,BULLISH,2026-07-20 14:12:00 IST,24256.6,24231.6,SL_HIT,-25.0,-1003.63,SL_HIT,-25.0,-1003.63,25.0,OLD (Original),0.0,0.0
16dbf326-7702-45fc-968b-0fd728db0f23,TREND_CONTINUATION,BEARISH,2026-07-20 14:48:00 IST,24239.05,24239.05,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,25.0,OLD (Original),0.0,0.0
7572a046-8c66-475c-8d9e-96a97a06ed9b,TREND_CONTINUATION,BEARISH,2026-07-20 15:12:00 IST,24237.45,24237.45,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,25.0,OLD (Original),0.0,0.0
fd22dd36-29ef-4ca8-b54b-f1057a178619,TREND_CONTINUATION,BEARISH,2026-07-21 13:25:00 IST,24165.45,24190.45,SL_HIT,-25.0,-742.37,SL_HIT,-25.0,-742.37,25.0,OLD (Original),0.0,0.0
da065d92-4d61-4c50-8b67-b8cf372d9b2e,TREND_CONTINUATION,BULLISH,2026-07-21 15:12:00 IST,24186.1,24186.1,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,25.0,OLD (Original),0.0,0.0
217a449d-f925-4464-83ba-44d4ed5bc699,EXHAUSTION_REVERSAL,BEARISH,2026-07-22 10:03:00 IST,24023.25,24035.25,SL_HIT,-12.0,-434.21,SL_HIT,-12.0,-434.21,12.0,OLD (Original),0.0,0.0
f69a3f47-fbdf-4002-9d8d-83d353d72ba7,EXHAUSTION_REVERSAL,BULLISH,2026-07-22 10:17:00 IST,24022.05,24010.05,SL_HIT,-12.0,-415.1,SL_HIT,-12.0,-415.1,12.0,OLD (Original),0.0,0.0
38fb00f0-8d4d-4233-9e83-f5ea6580a9b6,TREND_CONTINUATION,BEARISH,2026-07-22 11:20:00 IST,24024.45,24049.45,SL_HIT,-25.0,-902.57,SL_HIT,-25.0,-902.57,25.0,OLD (Original),0.0,0.0
7675a46e-34aa-4df6-8f41-e8b44ab0589a,EXHAUSTION_REVERSAL,BEARISH,2026-07-22 14:17:00 IST,23985.6,23985.6,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,12.0,OLD (Original),0.0,0.0
73c1a0b0-4775-4550-82c1-315c1d3cae09,TREND_CONTINUATION,BEARISH,2026-07-22 15:21:00 IST,24006.05,23926.05,T2_HIT,80.0,2721.72,T2_HIT,80.0,2721.72,25.0,OLD (Original),0.0,0.0
43c790bc-4360-4318-80fb-4eec4dee817e,OI_WALL_REJECTION,BULLISH,2026-07-23 09:19:00 IST,23907.7,23907.7,STOPPED_OUT_AT_BE,0.0,0.0,T2_HIT,40.0,1492.41,16.0,NEW (SL 16.0),40.0,1492.41
3e254997-4f29-4f7f-b49e-48357b713b6b,TREND_CONTINUATION,BULLISH,2026-07-23 10:40:00 IST,23973.45,23973.45,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,25.0,OLD (Original),0.0,0.0
3e806ae2-ba6f-48f3-831d-2b124cae5569,EXHAUSTION_REVERSAL,BEARISH,2026-07-23 14:35:00 IST,23889.4,23849.4,T2_HIT,40.0,1410.18,T2_HIT,40.0,1410.18,12.0,OLD (Original),0.0,0.0
cf323eab-94db-4fc2-a689-d71e2da00c41,EXHAUSTION_REVERSAL,BULLISH,2026-07-23 14:50:00 IST,23817.3,23817.3,STOPPED_OUT_AT_BE,0.0,0.0,STOPPED_OUT_AT_BE,0.0,0.0,12.0,OLD (Original),0.0,0.0
06d4a06c-4195-4978-8c6e-649648b7c62c,EXHAUSTION_REVERSAL,BULLISH,2026-07-23 15:07:00 IST,23860.2,23860.2,STOPPED_OUT_AT_BE,0.0,0.0,STOPPED_OUT_AT_BE,0.0,0.0,12.0,OLD (Original),0.0,0.0
956eb55a-bb5c-40e7-95a6-88cc27ca436f,EXHAUSTION_REVERSAL,BULLISH,2026-07-23 15:24:00 IST,23881.0,23869.0,SL_HIT,-12.0,-409.25,SL_HIT,-12.0,-409.25,12.0,OLD (Original),0.0,0.0
239a53c3-dda2-458a-b9b6-6d68fd44ea11,OI_WALL_REJECTION,BEARISH,2026-07-24 09:34:00 IST,23695.95,23655.95,T2_HIT,40.0,1411.26,T2_HIT,40.0,1411.26,16.0,NEW (SL 16.0),0.0,0.0
a8a232a5-1ef5-4a58-ac84-96d250bda9c8,TREND_CONTINUATION,BEARISH,2026-07-24 10:51:00 IST,23645.35,23670.35,SL_HIT,-25.0,-879.41,SL_HIT,-25.0,-879.41,25.0,OLD (Original),0.0,0.0
cf6d404c-ba46-4f26-822b-9c687eec532c,EXHAUSTION_REVERSAL,BULLISH,2026-07-24 12:01:00 IST,23690.55,23807.2,T2_HIT,116.65,4037.37,T2_HIT,116.65,4037.37,12.0,OLD (Original),0.0,0.0
71a1a981-38de-41fe-b0c2-06054add9d58,EXHAUSTION_REVERSAL,BULLISH,2026-07-24 12:17:00 IST,23709.1,23807.2,T2_HIT,98.1,3561.62,T2_HIT,98.1,3561.62,12.0,OLD (Original),0.0,0.0
3958f468-9184-4fd0-93fb-5a57a4ccbf1c,EXHAUSTION_REVERSAL,BULLISH,2026-07-24 12:32:00 IST,23790.95,23778.95,SL_HIT,-12.0,-418.11,SL_HIT,-12.0,-418.11,12.0,OLD (Original),0.0,0.0
0d0b4fe3-1c16-4f03-b87e-88dbb2b4fac0,EXHAUSTION_REVERSAL,BEARISH,2026-07-24 12:37:00 IST,23773.2,23785.2,SL_HIT,-12.0,-445.98,SL_HIT,-12.0,-445.98,12.0,OLD (Original),0.0,0.0
97f8f8fe-1748-4749-9d8c-caa0ad208f93,EXHAUSTION_REVERSAL,BULLISH,2026-07-24 12:51:00 IST,23802.45,23790.45,SL_HIT,-12.0,-429.7,SL_HIT,-12.0,-429.7,12.0,OLD (Original),0.0,0.0
13ebcbb0-3e2a-4432-9c1b-688b0fd54999,EXHAUSTION_REVERSAL,BULLISH,2026-07-24 13:25:00 IST,23789.95,23777.95,SL_HIT,-12.0,-415.04,SL_HIT,-12.0,-415.04,12.0,OLD (Original),0.0,0.0
68033857-3b6b-475a-9ded-fb7102ebf743,OI_WALL_REJECTION,BULLISH,2026-07-27 09:21:00 IST,23933.7,23921.7,SL_HIT,-12.0,-3969.97,SL_HIT,-16.0,-5293.3,16.0,NEW (SL 16.0),-4.0,-1323.33
7d557363-6504-498a-8cd6-9d6fa7ff4c9c,OI_WALL_REJECTION,BULLISH,2026-07-27 09:29:00 IST,23936.2,23924.2,SL_HIT,-12.0,-888.82,SL_HIT,-16.0,-1185.1,16.0,NEW (SL 16.0),-4.0,-296.28
ceeabe80-9d45-40e8-95c1-c03924d0e457,TREND_CONTINUATION,BULLISH,2026-07-27 12:13:00 IST,23959.3,23959.3,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,25.0,OLD (Original),0.0,0.0
6b9ce672-7b6b-4433-ab3f-dd28a79fb539,EXHAUSTION_REVERSAL,BULLISH,2026-07-27 13:54:00 IST,23965.0,24005.0,T2_HIT,40.0,1686.36,T2_HIT,40.0,1686.36,12.0,OLD (Original),0.0,0.0
544fdb1b-2910-4457-8ddf-d663c9b0cf5a,EXHAUSTION_REVERSAL,BULLISH,2026-07-27 14:46:00 IST,24000.5,23988.5,SL_HIT,-12.0,-1413.13,SL_HIT,-12.0,-1413.13,12.0,OLD (Original),0.0,0.0
d7703993-2301-4fec-8844-4d0a460c6e41,TREND_CONTINUATION,BULLISH,2026-07-27 14:56:00 IST,23996.25,23996.25,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,25.0,OLD (Original),0.0,0.0
39a04b22-b053-433e-96a2-100717dcd68f,EXHAUSTION_REVERSAL,BEARISH,2026-07-27 15:11:00 IST,23999.5,23999.5,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,12.0,OLD (Original),0.0,0.0
2d36e55c-5b4f-4260-a2db-2d5ef6071d89,EXHAUSTION_REVERSAL,BULLISH,2026-07-28 13:00:00 IST,24004.95,23992.95,SL_HIT,-12.0,-489.84,SL_HIT,-12.0,-489.84,12.0,OLD (Original),0.0,0.0
3efa09e8-4fb4-45fc-ad3e-783e313cca2e,TREND_CONTINUATION,BULLISH,2026-07-29 10:01:00 IST,24201.1,24281.1,T2_HIT,80.0,8885.88,T2_HIT,80.0,8885.88,25.0,OLD (Original),0.0,0.0
913bddc8-bfd8-4885-b46e-077c83ddc8e7,EXHAUSTION_REVERSAL,BULLISH,2026-07-29 10:42:00 IST,24234.95,24222.95,SL_HIT,-12.0,-1692.4,SL_HIT,-12.0,-1692.4,12.0,OLD (Original),0.0,0.0
522c4280-f9b9-4699-939a-55841bfad858,TREND_CONTINUATION,BULLISH,2026-07-29 12:33:00 IST,24225.7,24225.7,STOPPED_OUT_AT_BE,0.0,0.0,STOPPED_OUT_AT_BE,0.0,0.0,25.0,OLD (Original),0.0,0.0
7703ea5b-92a0-4a31-8059-1a9b1128ef4e,EXHAUSTION_REVERSAL,BULLISH,2026-07-29 13:51:00 IST,24248.9,24248.9,STOPPED_OUT_AT_BE,0.0,0.0,STOPPED_OUT_AT_BE,0.0,0.0,12.0,OLD (Original),0.0,0.0
9de3901d-6c26-4339-ae99-e1ec179127e4,EXHAUSTION_REVERSAL,BULLISH,2026-07-29 15:03:00 IST,24271.0,24259.0,SL_HIT,-12.0,-1880.57,SL_HIT,-12.0,-1880.57,12.0,OLD (Original),0.0,0.0
72b889f1-83ee-44a2-bb87-9cbd04941b92,EXHAUSTION_REVERSAL,BULLISH,2026-07-29 15:16:00 IST,24248.4,24236.4,SL_HIT,-12.0,-437.94,SL_HIT,-12.0,-437.94,12.0,OLD (Original),0.0,0.0
e77f3ba9-0d59-49d0-9c66-712140de7580,OI_WALL_REJECTION,BULLISH,2026-07-30 09:18:00 IST,24250.75,24283.550000000003,T2_HIT,32.8,4723.99,T1_HIT,25.0,3600.6,16.0,NEW (SL 16.0),-7.8,-1123.39
40497087-2abe-47ab-8137-0b9aace5851c,FAILED_BREAKOUT,BEARISH,2026-07-30 09:34:00 IST,24273.95,24273.95,STOPPED_OUT_AT_BE,0.0,0.0,STOPPED_OUT_AT_BE,0.0,0.0,15.0,OLD (Original),0.0,0.0
e2d2ed55-c383-4729-b3e3-cad7808cce54,FAILED_BREAKOUT,BEARISH,2026-07-30 09:52:00 IST,24269.8,24269.8,STOPPED_OUT_AT_BE,0.0,0.0,STOPPED_OUT_AT_BE,0.0,0.0,15.0,OLD (Original),0.0,0.0
9808ecb0-9d52-4c2c-b91c-b8284eecdaf0,TREND_CONTINUATION,BEARISH,2026-07-30 10:40:00 IST,24241.75,24266.75,SL_HIT,-25.0,-2625.86,SL_HIT,-25.0,-2625.86,25.0,OLD (Original),0.0,0.0
272a4f1b-03a5-488b-b29b-9c9f1d041a02,FAILED_BREAKOUT,BEARISH,2026-07-30 13:10:00 IST,24278.55,24293.55,SL_HIT,-15.0,-539.07,SL_HIT,-15.0,-539.07,15.0,OLD (Original),0.0,0.0
